game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
65350b6a-9bd2-4ca1-b99e-ce65520c0a34,398,Rated rapid game,https://lichess.org/37gYlXWb,2023.10.30,?,revh,imma01,0-1,1824,-5,1866,+5,,,imma01,1866,revh,1824,42,C77,Normal,600+0,2023.10.30,21:22:28,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
71fb961d-022c-441e-8ba2-9f05c08825d1,399,Rated rapid game,https://lichess.org/FlUpYviS,2023.10.30,?,Vefa_65,revh,1-0,1804,+7,1830,-6,,,Vefa_65,1804,revh,1830,-26,C69,Normal,600+0,2023.10.30,20:07:26,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
131fd9a5-0fbb-43c6-8d50-c4455045df8b,400,Rated rapid game,https://lichess.org/gQcasJ2o,2023.10.30,?,Rahulcommercial,revh,1/2-1/2,1853,+0,1829,+1,,,draw,,draw,,0,C54,Normal,600+0,2023.10.30,19:48:26,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
82c55576-0d86-451f-9a32-fee382a13250,401,Rated rapid game,https://lichess.org/PXREBh0L,2023.10.30,?,revh,moessam17,1-0,1823,+6,1828,-6,,,revh,1823,moessam17,1828,-5,C60,Normal,600+0,2023.10.30,19:39:57,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
50d2ab38-e6bc-4c79-ae8c-83db709e5d3a,402,Rated rapid game,https://lichess.org/BEDMtA8y,2023.10.30,?,revh,Twiny79,1-0,1818,+5,1795,-5,,,revh,1818,Twiny79,1795,23,C62,Normal,600+0,2023.10.30,19:33:22,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
c1fff98c-75d9-4700-a5a8-7eb79eb45c1b,403,Rated rapid game,https://lichess.org/VrN4y2T0,2023.10.30,?,puc66,revh,1-0,1704,+8,1826,-8,,,puc66,1704,revh,1826,-122,C20,Normal,600+0,2023.10.30,19:19:05,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
45653388-7e34-4680-b4af-73e0b3d1f7b9,404,Rated rapid game,https://lichess.org/DrDpbTbG,2023.10.30,?,revh,pnjobvu,0-1,1831,-5,1855,+5,,,pnjobvu,1855,revh,1831,24,B50,Normal,600+0,2023.10.30,19:09:20,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
62c3d3c8-85c8-49f0-8b4c-26baed3e5fc9,405,Rated rapid game,https://lichess.org/kEQILE3C,2023.10.30,?,Jucacasti,revh,1-0,1855,+6,1837,-6,,,Jucacasti,1855,revh,1837,18,C23,Normal,600+0,2023.10.30,19:06:12,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
20e44840-3bb9-4d13-87ab-fbd0f2af7dee,406,Rated rapid game,https://lichess.org/KPduTefN,2023.10.30,?,revh,igor-iii,1-0,1830,+7,1859,-6,,,revh,1830,igor-iii,1859,-29,C60,Normal,600+0,2023.10.30,17:21:15,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
01bf1c78-182c-402b-8f57-fac976d884a4,407,Rated rapid game,https://lichess.org/TruigL18,2023.10.30,?,Pawiscorpio,revh,1-0,1880,+5,1836,-6,,,Pawiscorpio,1880,revh,1836,44,A45,Normal,600+0,2023.10.30,17:12:32,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
a53e3af5-4181-43a1-b1b8-d7c2a44e9073,408,Rated rapid game,https://lichess.org/pAbIs5ui,2023.10.30,?,BacuJlbeBu4,revh,1-0,1756,+7,1843,-7,,,BacuJlbeBu4,1756,revh,1843,-87,C30,Time forfeit,600+0,2023.10.30,16:53:53,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
2385f427-6ed8-45e9-b3d0-7bea7974e952,409,Rated rapid game,https://lichess.org/4dYuy1e9,2023.10.26,?,DenizAtes21,revh,0-1,1791,-5,1838,+5,,,revh,1838,DenizAtes21,1791,47,A45,Time forfeit,600+0,2023.10.26,21:36:02,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
a263f02c-a26c-48b3-9113-54b8164c5b8e,410,Rated rapid game,https://lichess.org/x6okZSXZ,2023.10.26,?,revh,welcern,0-1,1844,-6,1852,+5,,,welcern,1852,revh,1844,8,C10,Normal,600+0,2023.10.26,21:29:19,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
32c72566-7c36-453d-ac88-07681ceb1c00,411,Rated rapid game,https://lichess.org/ELFDiuve,2023.10.26,?,revh,MICO05,1-0,1838,+6,1847,-6,,,revh,1838,MICO05,1847,-9,B15,Normal,600+0,2023.10.26,21:22:30,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
4b9a608e-ad98-464a-88c2-c6e2464c7eb0,412,Rated rapid game,https://lichess.org/1mI86Xod,2023.10.25,?,revh,Alito2304,1-0,1832,+6,1839,-6,,,revh,1832,Alito2304,1839,-7,C41,Normal,600+0,2023.10.25,21:35:41,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
36a7b4aa-50e8-4be9-873f-39c98158d063,413,Rated rapid game,https://lichess.org/Zz4RaIhm,2023.10.25,?,revh,gilosgi57,0-1,1838,-6,1844,+6,,,gilosgi57,1844,revh,1838,6,B40,Normal,600+0,2023.10.25,21:25:43,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
87fc34b6-d8c8-4171-bbb3-21fdc6f4983e,414,Rated rapid game,https://lichess.org/yRT0wtqx,2023.10.25,?,UnfeignedOtter,revh,1-0,1830,+8,1843,-5,,,UnfeignedOtter,1830,revh,1843,-13,C54,Normal,600+0,2023.10.25,21:09:31,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
85e94ac7-5610-447d-aa0f-88f85adc4611,415,Rated rapid game,https://lichess.org/aTeCfJcW,2023.10.25,?,revh,ijagberg,0-1,1849,-6,1853,+5,,,ijagberg,1853,revh,1849,4,B18,Normal,600+0,2023.10.25,20:56:10,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
7582144d-ef7b-4318-acf2-fbbba9c88a80,416,Rated rapid game,https://lichess.org/haintMSQ,2023.10.25,?,revh,Den_Kor,1-0,1843,+6,1845,-5,,,revh,1843,Den_Kor,1845,-2,C65,Normal,600+0,2023.10.25,20:39:12,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
1d4ea6bd-0f23-4b30-b05d-f295a524d16e,417,Rated rapid game,https://lichess.org/7Z8jCjLw,2023.10.25,?,Purplegoose,revh,0-1,1822,-5,1838,+5,,,revh,1838,Purplegoose,1822,16,A45,Normal,600+0,2023.10.25,20:28:45,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
884208c0-b75c-4ff3-b2c9-6fdc9a1fb540,418,Rated rapid game,https://lichess.org/g6tDVKko,2023.10.25,?,Prinscley,revh,1-0,1845,+6,1843,-5,,,Prinscley,1845,revh,1843,2,A46,Normal,600+0,2023.10.25,20:10:15,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
cb1841b4-1de0-41b8-8f71-28937f8e88d4,419,Rated rapid game,https://lichess.org/IC3jIAvz,2023.10.25,?,sepehrrrr,revh,1-0,1885,+5,1848,-5,,,sepehrrrr,1885,revh,1848,37,C70,Normal,600+0,2023.10.25,20:04:14,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
1634b7df-d91f-40b9-adc7-f102ca007da3,420,Rated rapid game,https://lichess.org/OSYZIpnD,2023.10.25,?,revh,nizamsky,0-1,1854,-6,1873,+6,,,nizamsky,1873,revh,1854,19,C62,Normal,600+0,2023.10.25,19:54:42,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
ba31cf92-3a31-455b-b588-a373952bdf13,421,Rated rapid game,https://lichess.org/QC34R7Bb,2023.10.25,?,Omnico,revh,1-0,1820,+17,1860,-6,,,Omnico,1820,revh,1860,-40,C70,Normal,600+0,2023.10.25,19:30:18,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
92bb3f3d-463a-4956-aa1c-16ab21cd9018,422,Rated rapid game,https://lichess.org/CyztznDx,2023.10.25,?,VincentVanGhoul,revh,1-0,1848,+12,1866,-6,,,VincentVanGhoul,1848,revh,1866,-18,C70,Normal,600+0,2023.10.25,19:27:58,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
704834fd-151c-48bd-ad49-5f9789f8c309,423,Rated rapid game,https://lichess.org/0vDGVJO1,2023.10.25,?,revh,cvomake,1-0,1859,+7,1953,-7,,,revh,1859,cvomake,1953,-94,C62,Normal,600+0,2023.10.25,19:06:35,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
97dc0eb0-5b64-42f7-bc88-433edb51c077,424,Rated rapid game,https://lichess.org/Rx6lz6Mw,2023.10.25,?,Leodo,revh,1/2-1/2,1874,+0,1858,+1,,,draw,,draw,,0,C21,Normal,600+0,2023.10.25,18:58:46,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
8ae74361-84f7-42d3-b1af-97ae70d8caf5,425,Rated rapid game,https://lichess.org/CQMm5PmO,2023.10.25,?,revh,Josh_484,1/2-1/2,1858,+0,1894,+0,,,draw,,draw,,0,B50,Normal,600+0,2023.10.25,15:46:04,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
4db3a44b-d771-4dcb-8dda-333fd7cfbfaf,426,Rated rapid game,https://lichess.org/7PHYeCPZ,2023.10.25,?,revh,AndreyBelyakov,0-1,1863,-5,1820,+103,,,AndreyBelyakov,1820,revh,1863,-43,C70,Normal,600+0,2023.10.25,15:34:59,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
6e3cda04-5d8a-4008-bcc1-bfbb26603461,427,Rated rapid game,https://lichess.org/kXnk6q65,2023.10.25,?,Bhentz08,revh,0-1,1852,-6,1857,+6,,,revh,1857,Bhentz08,1852,5,C69,Normal,600+0,2023.10.25,14:10:54,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
b9a8f74d-5d61-41b3-9f2f-a97cf17fa621,428,Rated rapid game,https://lichess.org/wLq7goxI,2023.10.25,?,revh,norfing39,0-1,1863,-6,1861,+6,,,norfing39,1861,revh,1863,-2,C40,Normal,600+0,2023.10.25,13:54:55,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
46a84e01-651a-4b2d-9e74-34f7cb00b793,429,Rated rapid game,https://lichess.org/MlH8GQ5z,2023.10.25,?,Cgitari,revh,1-0,1788,+7,1870,-7,,,Cgitari,1788,revh,1870,-82,A01,Time forfeit,600+0,2023.10.25,13:37:58,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
ed5ac586-5119-425c-bbf3-318dba2f9cd3,430,Rated rapid game,https://lichess.org/mZXtvX0J,2023.10.25,?,Rifqi2012,revh,1-0,1875,+6,1876,-6,,,Rifqi2012,1875,revh,1876,-1,C54,Normal,600+0,2023.10.25,13:26:59,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
0b3dd7d2-cfae-4aa4-8d5b-16d7296137e3,431,Rated rapid game,https://lichess.org/GCpRdo9V,2023.10.25,?,revh,manish1423,1-0,1870,+6,1875,-13,,,revh,1870,manish1423,1875,-5,B08,Normal,600+0,2023.10.25,13:23:48,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
ef7724e7-bbe8-4c9a-b789-c0193f8686ec,432,Rated rapid game,https://lichess.org/RWEBN3x1,2023.10.24,?,FakeCarpet,revh,0-1,1804,-4,1865,+5,,,revh,1865,FakeCarpet,1804,61,A01,Normal,600+0,2023.10.24,20:48:48,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
b6456493-fd86-4a3a-92f9-36280efe8772,433,Rated rapid game,https://lichess.org/HZcYMEMQ,2023.10.24,?,revh,perfect07epitome,1-0,1860,+5,1858,-14,,,revh,1860,perfect07epitome,1858,2,B06,Normal,600+0,2023.10.24,18:24:10,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
51e3f784-d182-47bb-b2d7-22a0b1f6da54,434,Rated rapid game,https://lichess.org/CXvGYSpH,2023.10.24,?,Navaz_malek786,revh,1-0,1844,+11,1866,-6,,,Navaz_malek786,1844,revh,1866,-22,C54,Normal,600+0,2023.10.24,18:12:00,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
5ba0c7c7-5fb7-4f61-b1ee-aa3eccb0efce,435,Rated rapid game,https://lichess.org/cUacwhcB,2023.10.24,?,ashwini30kumar_123,revh,1-0,1853,+6,1872,-6,,,ashwini30kumar_123,1853,revh,1872,-19,A56,Normal,600+0,2023.10.24,18:03:23,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
3fcf656b-58a7-4c3c-85bf-91c07cb27a69,436,Rated rapid game,https://lichess.org/tVNDSScD,2023.10.24,?,revh,mafer2605,0-1,1878,-6,1855,+8,,,mafer2605,1855,revh,1878,-23,C00,Normal,600+0,2023.10.24,17:58:48,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
9f9eb570-6f77-4ae1-b914-e15df5def6dc,437,Rated rapid game,https://lichess.org/qullqfpO,2023.10.24,?,revh,agrik-80,1-0,1872,+6,1892,-6,,,revh,1872,agrik-80,1892,-20,C60,Normal,600+0,2023.10.24,17:19:54,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
d5b88cb2-2ce7-4e8b-a354-8c0a880eb0c4,438,Rated rapid game,https://lichess.org/YifhygSP,2023.10.24,?,TemuriKurua1983,revh,0-1,1896,-6,1865,+7,,,revh,1865,TemuriKurua1983,1896,-31,C50,Normal,600+0,2023.10.24,17:10:58,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
71b072dc-eca0-4e46-838a-de76feb26f74,439,Rated rapid game,https://lichess.org/62omU1OI,2023.10.24,?,pianoAndChessLover,revh,1-0,1869,+6,1871,-6,,,pianoAndChessLover,1869,revh,1871,-2,A00,Normal,600+0,2023.10.24,16:57:32,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
ce4045e4-5708-48c1-a8a7-4aabe97f1aab,440,Rated rapid game,https://lichess.org/eDic2sF7,2023.10.24,?,revh,evanschl,1-0,1867,+4,1842,-137,,,revh,1867,evanschl,1842,25,C77,Normal,600+0,2023.10.24,16:54:42,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
c36c4cfd-cb17-4b8e-beec-19f8a6319b02,441,Rated rapid game,https://lichess.org/PUmhuUCK,2023.10.24,?,Wisplex,revh,1-0,1795,+19,1875,-8,,,Wisplex,1795,revh,1875,-80,C70,Normal,600+0,2023.10.24,16:43:49,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
ac2b2a28-c00b-41a1-be7e-6bcf36f4f022,442,Rated rapid game,https://lichess.org/m591Tm9t,2023.10.24,?,revh,borispassky1,0-1,1882,-7,1858,+6,,,borispassky1,1858,revh,1882,-24,C40,Time forfeit,600+0,2023.10.24,16:25:52,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
9af38d7d-21be-487d-bd3d-a3a9070b7f9f,443,Rated rapid game,https://lichess.org/4XAJjhjV,2023.10.24,?,Feruziy,revh,0-1,1758,-66,1877,+5,,,revh,1877,Feruziy,1758,119,C47,Time forfeit,600+0,2023.10.24,16:05:57,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
672d2390-707d-4d5e-b549-4982ada0e4ea,444,Rated rapid game,https://lichess.org/LdLRW7cK,2023.10.23,?,Gh4mir,revh,1-0,2013,+3,1882,-5,,,Gh4mir,2013,revh,1882,131,A65,Time forfeit,600+0,2023.10.23,19:30:38,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
86ad8bed-a2a8-4730-aadb-37f080a62adc,445,Rated rapid game,https://lichess.org/E1I4C6gN,2023.10.23,?,revh,SakaBeast,1-0,1874,+8,1899,-7,,,revh,1874,SakaBeast,1899,-25,B15,Normal,600+0,2023.10.23,18:38:32,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
64d00c8b-f6ca-4e59-96c4-22f8e35ec064,446,Rated rapid game,https://lichess.org/nbkGD5Rc,2023.10.23,?,Leoferdz28,revh,1-0,1929,+5,1880,-6,,,Leoferdz28,1929,revh,1880,49,C30,Normal,600+0,2023.10.23,18:13:14,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
1ffad541-67d6-4c62-b374-256a6d040093,447,Rated rapid game,https://lichess.org/nnJ0iiDo,2023.10.23,?,revh,Vlro_88,1-0,1874,+6,1846,-5,,,revh,1874,Vlro_88,1846,28,C41,Normal,600+0,2023.10.23,18:01:54,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
15730320-9ab7-4a87-8622-675cbdcbc07b,448,Rated rapid game,https://lichess.org/vzAOhSyq,2023.10.18,?,bsktsemngry1903,revh,1-0,1990,+27,1878,-4,,,bsktsemngry1903,1990,revh,1878,112,D37,Time forfeit,600+0,2023.10.18,21:34:06,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
5688b74b-93fa-4d0b-baac-845bb03850c9,449,Rated rapid game,https://lichess.org/UDPExq8n,2023.10.18,?,revh,KerChen,1-0,1871,+7,1935,-46,,,revh,1871,KerChen,1935,-64,C62,Time forfeit,600+0,2023.10.18,21:17:32,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
69e8c028-de81-4f13-aa9e-2ab1ef951f27,450,Rated rapid game,https://lichess.org/YnmZQZbm,2023.10.18,?,keeper41,revh,0-1,1872,-6,1864,+7,,,revh,1864,keeper41,1872,-8,A45,Normal,600+0,2023.10.18,21:09:41,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
73406299-bca0-4c13-bf60-4ee39fbc1b89,451,Rated rapid game,https://lichess.org/NvuVKu2x,2023.10.18,?,Little_Smelly_Boy,revh,1-0,1939,+5,1869,-5,,,Little_Smelly_Boy,1939,revh,1869,70,C70,Normal,600+0,2023.10.18,20:53:27,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
2a685e8f-10d7-46fe-8207-bd2222236592,452,Rated rapid game,https://lichess.org/UmG2e86S,2023.10.18,?,rahmat1332,revh,0-1,1877,-6,1862,+7,,,revh,1862,rahmat1332,1877,-15,C68,Normal,600+0,2023.10.18,20:41:53,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
3f62c5c9-9322-493a-9897-67f7368a6866,453,Rated rapid game,https://lichess.org/Msiw1BTJ,2023.10.18,?,revh,YonathanAli,1-0,1853,+9,1929,-7,,,revh,1853,YonathanAli,1929,-76,C62,Normal,600+0,2023.10.18,20:37:02,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
db544915-a09d-4aa8-b2d4-e300df881990,454,Rated rapid game,https://lichess.org/2y2i0QSK,2023.10.18,?,msdbhmmsdbhm,revh,1-0,1809,+6,1861,-8,,,msdbhmmsdbhm,1809,revh,1861,-52,C30,Normal,600+0,2023.10.18,20:29:24,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
f27564da-cb9f-4902-89e8-be57ebeb0f29,455,Rated rapid game,https://lichess.org/P5eZsUWW,2023.10.12,?,mozi1956,revh,1-0,1861,+6,1868,-7,,,mozi1956,1861,revh,1868,-7,A45,Time forfeit,600+0,2023.10.12,21:27:17,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
6e58754b-5025-40d0-8e1f-694a48967dd3,456,Rated rapid game,https://lichess.org/4sSZeAvI,2023.10.11,?,revh,Oneuronei,1-0,1861,+7,1884,-6,,,revh,1861,Oneuronei,1884,-23,C65,Normal,600+0,2023.10.11,21:30:22,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
d45ef9c4-32a9-4c2a-a26b-07c31abd4dec,457,Rated rapid game,https://lichess.org/1rHRAKJ1,2023.10.11,?,Katalonien,revh,1-0,1962,+4,1866,-5,,,Katalonien,1962,revh,1866,96,C25,Normal,600+0,2023.10.11,21:12:06,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
6754de32-f67c-4a80-80d2-8e6c8f680784,458,Rated rapid game,https://lichess.org/Zqfdamn9,2023.10.11,?,revh,Katalonien,1/2-1/2,1864,+2,1963,-1,,,draw,,draw,,0,C40,Normal,600+0,2023.10.11,21:09:52,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
86a5abf3-da91-470d-bc17-8497dcb10ef8,459,Rated rapid game,https://lichess.org/9MD08NcJ,2023.10.11,?,FUGITIVO_30,revh,1-0,1873,+5,1871,-7,,,FUGITIVO_30,1873,revh,1871,2,A46,Normal,600+0,2023.10.11,20:50:11,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
b707f403-2d9e-400f-b1f3-5714e1438482,460,Rated rapid game,https://lichess.org/RW0dNQa0,2023.10.11,?,revh,Vilk68,0-1,1877,-6,1909,+6,,,Vilk68,1909,revh,1877,32,B18,Normal,600+0,2023.10.11,20:38:46,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
5620216a-c568-40de-b983-a5241a61adee,461,Rated rapid game,https://lichess.org/mI4SpyHe,2023.10.11,?,Mariobeto,revh,0-1,1803,-26,1872,+5,,,revh,1872,Mariobeto,1803,69,C54,Normal,600+0,2023.10.11,20:29:57,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
3aa38425-e308-4310-bcd1-c87e2fb64f36,462,Rated rapid game,https://lichess.org/yMvRaNza,2023.10.11,?,revh,Honya,0-1,1879,-7,1889,+15,,,Honya,1889,revh,1879,10,C00,Normal,600+0,2023.10.11,20:16:41,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
b6711148-7f72-4f3e-a591-c679d2fc336b,463,Rated rapid game,https://lichess.org/aHGI29xa,2023.10.11,?,raptor602021,revh,0-1,1827,-5,1872,+7,,,revh,1872,raptor602021,1827,45,A45,Normal,600+0,2023.10.11,20:13:21,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
f7208fd5-0f49-48d4-9efe-70cde9e03323,464,Rated rapid game,https://lichess.org/zIKSZAZB,2023.10.11,?,revh,EgorGulenko,0-1,1880,-8,1872,+7,,,EgorGulenko,1872,revh,1880,-8,C66,Normal,600+0,2023.10.11,20:08:35,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
061feca4-96f3-4b50-b26b-371e5161a582,465,Rated rapid game,https://lichess.org/fnFb4vi2,2023.10.11,?,pichondelechuza,revh,0-1,1890,-6,1871,+9,,,revh,1871,pichondelechuza,1890,-19,C44,Time forfeit,600+0,2023.10.11,19:51:06,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
c074048b-7575-49b1-9178-bda0341847ea,466,Rated rapid game,https://lichess.org/oIZKfWIx,2023.10.11,?,omidian1339,revh,0-1,1885,-6,1863,+8,,,revh,1863,omidian1339,1885,-22,C50,Normal,600+0,2023.10.11,19:00:40,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
241ebdde-36fd-411b-bdb8-6b7be3db313b,467,Rated rapid game,https://lichess.org/G5tTs3ZC,2023.10.11,?,revh,yhari,0-1,1869,-6,1971,+4,,,yhari,1971,revh,1869,102,C00,Normal,600+0,2023.10.11,18:50:43,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
1ff1cf3c-4b88-44db-9b2a-aeac612fd703,468,Rated rapid game,https://lichess.org/hfCOPZKH,2023.10.11,?,FatBurners,revh,1-0,1983,+5,1874,-5,,,FatBurners,1983,revh,1874,109,C23,Normal,600+0,2023.10.11,18:38:21,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
f2f16215-8791-4a1a-bbf6-8d7d3d22d652,469,Rated rapid game,https://lichess.org/ydiciIwU,2023.10.11,?,revh,sarah2020,1-0,1866,+8,1853,-8,,,revh,1866,sarah2020,1853,13,B40,Normal,600+0,2023.10.11,17:48:32,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
02ab1e34-2f3e-49ff-8e65-688bce1af0e0,470,Rated rapid game,https://lichess.org/e6EeWO0l,2023.10.11,?,oleg312,revh,1/2-1/2,1846,+0,1867,-1,,,draw,,draw,,0,C45,Normal,600+0,2023.10.11,17:38:06,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
bdaaec7c-d90e-40bf-800f-f5aade17c300,471,Rated rapid game,https://lichess.org/dycq7ffR,2023.10.11,?,Salah84406,revh,0-1,1901,-32,1857,+10,,,revh,1857,Salah84406,1901,-44,A45,Normal,600+0,2023.10.11,17:32:53,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
74e4793f-b51a-4e05-9703-802092184063,472,Rated rapid game,https://lichess.org/8HbHdGf3,2023.10.11,?,revh,diegowsky,0-1,1866,-9,1883,+12,,,diegowsky,1883,revh,1866,17,B40,Normal,600+0,2023.10.11,17:25:02,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
4901fce8-9d63-420f-8a2d-9e32be4a3a1f,473,Rated rapid game,https://lichess.org/YQgsw5Pd,2023.10.11,?,dmmky,revh,1-0,1882,+6,1875,-9,,,dmmky,1882,revh,1875,7,C25,Normal,600+0,2023.10.11,17:07:14,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
dba70089-2b8c-46ee-89e4-396881c7c1d0,474,Rated rapid game,https://lichess.org/mYjQybgS,2023.10.11,?,revh,luismiuno,1-0,1865,+10,1867,-6,,,revh,1865,luismiuno,1867,-2,C47,Normal,600+0,2023.10.11,17:05:35,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
31c318f1-74bf-4069-82ab-136c0a03ada7,475,Rated rapid game,https://lichess.org/Pj3zCSiK,2023.10.11,?,revh,Norbor,1-0,1856,+9,1801,-5,,,revh,1856,Norbor,1801,55,C40,Normal,600+0,2023.10.11,15:00:03,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
ac2c6a9b-d51f-4cf8-b6c7-b05d644f8099,476,Rated rapid game,https://lichess.org/V6rrgjWB,2023.10.11,?,Norbor,revh,0-1,1806,-5,1847,+9,,,revh,1847,Norbor,1806,41,C23,Normal,600+0,2023.10.11,14:49:10,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
32d0c05a-a478-4b46-9e12-4d8ef36734c0,477,Rated rapid game,https://lichess.org/1A4zJRkU,2023.10.11,?,Brucehm,revh,1/2-1/2,1893,-1,1846,+1,,,draw,,draw,,0,E20,Normal,600+0,2023.10.11,14:33:23,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
